year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,2,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,196.00,26.00,8.87,0.00,9.28,0.00,7.86,0.00,0.00,1676.00,474.00,0.00,324.00,0.00,878.00
2020,2,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,622.00,90.00,32.08,3.31,29.63,0.00,24.98,0.00,0.00,4936.00,2192.00,228.00,1059.00,0.00,1457.00
2020,2,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,140.00,24.00,1.86,0.00,8.02,0.00,14.12,0.00,0.00,1478.00,47.00,0.00,264.00,0.00,1167.00
2020,2,G4,Allegiant Air,AUS,Austin  TX: Austin - Bergstrom International,24.00,2.00,0.96,0.00,1.03,0.00,0.01,0.00,0.00,814.00,763.00,0.00,43.00,0.00,8.00
2020,2,MQ,Envoy Air,AUS,Austin  TX: Austin - Bergstrom International,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,2,NK,Spirit Air Lines,AUS,Austin  TX: Austin - Bergstrom International,293.00,40.00,11.54,1.14,15.26,1.00,11.05,1.00,0.00,2712.00,688.00,61.00,1019.00,15.00,929.00
2020,2,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,55.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,396.00,242.00,154.00,0.00,0.00,0.00
2020,2,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,627.00,95.00,27.51,0.46,24.84,0.00,42.19,1.00,1.00,5179.00,1653.00,35.00,858.00,0.00,2633.00
2020,2,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1772.00,179.00,72.36,1.69,33.98,0.00,70.97,8.00,0.00,7015.00,2990.00,239.00,1017.00,0.00,2769.00
2020,2,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,118.00,26.00,18.00,0.00,4.00,0.00,4.00,0.00,0.00,2169.00,1289.00,0.00,510.00,0.00,370.00
2020,2,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,58.00,7.00,3.33,0.00,0.39,0.00,3.27,0.00,0.00,217.00,84.00,0.00,8.00,0.00,125.00
2020,4,9E,Endeavor Air Inc.,AUS,Austin  TX: Austin - Bergstrom International,1.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,539.00,29.00,13.38,0.94,9.10,0.00,5.58,220.00,1.00,1297.00,663.00,31.00,273.00,0.00,330.00
2020,4,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,57.00,1.00,1.00,0.00,0.00,0.00,0.00,28.00,0.00,167.00,167.00,0.00,0.00,0.00,0.00
2020,4,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,35.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,218.00,21.00,6.53,0.00,14.10,0.00,0.37,63.00,1.00,1052.00,630.00,0.00,407.00,0.00,15.00
2020,4,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,33.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,G4,Allegiant Air,AUS,Austin  TX: Austin - Bergstrom International,31.00,,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,MQ,Envoy Air,AUS,Austin  TX: Austin - Bergstrom International,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,NK,Spirit Air Lines,AUS,Austin  TX: Austin - Bergstrom International,79.00,8.00,4.97,0.00,3.03,0.00,0.00,15.00,0.00,358.00,285.00,0.00,73.00,0.00,0.00
2020,4,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,39.00,3.00,1.43,0.00,0.24,0.00,1.34,4.00,0.00,135.00,78.00,0.00,14.00,0.00,43.00
2020,4,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,201.00,1.00,0.00,0.00,1.00,0.00,0.00,129.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00
2020,4,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1732.00,27.00,7.76,0.00,15.66,0.55,3.03,876.00,2.00,856.00,348.00,0.00,397.00,18.00,93.00
2020,4,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,37.00,3.00,1.00,0.00,2.00,0.00,0.00,5.00,0.00,84.00,36.00,0.00,48.00,0.00,0.00
2020,4,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,27.00,1.00,0.00,0.00,1.00,0.00,0.00,13.00,0.00,19.00,0.00,0.00,19.00,0.00,0.00
2020,3,9E,Endeavor Air Inc.,AUS,Austin  TX: Austin - Bergstrom International,56.00,4.00,0.93,0.00,2.07,0.00,1.01,7.00,0.00,285.00,200.00,0.00,42.00,0.00,43.00
2020,3,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,1029.00,114.00,47.01,2.74,27.06,0.69,36.50,197.00,0.00,5490.00,2088.00,397.00,903.00,11.00,2091.00
2020,3,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,219.00,28.00,8.91,0.00,10.70,0.00,8.38,22.00,0.00,1163.00,485.00,0.00,284.00,0.00,394.00
2020,3,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,233.00,26.00,7.58,0.00,16.13,0.00,2.29,35.00,0.00,1034.00,398.00,0.00,453.00,0.00,183.00
2020,3,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,748.00,69.00,36.63,0.00,19.85,0.00,12.52,179.00,0.00,4153.00,2916.00,0.00,619.00,0.00,618.00
2020,3,EV,ExpressJet Airlines LLC,AUS,Austin  TX: Austin - Bergstrom International,13.00,1.00,0.00,0.00,0.08,0.00,0.92,3.00,0.00,39.00,0.00,0.00,3.00,0.00,36.00
2020,3,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,164.00,12.00,4.15,0.00,2.75,0.00,5.10,46.00,0.00,767.00,234.00,0.00,102.00,0.00,431.00
2020,3,G4,Allegiant Air,AUS,Austin  TX: Austin - Bergstrom International,53.00,5.00,1.83,0.00,1.00,0.00,2.17,20.00,0.00,401.00,82.00,0.00,129.00,0.00,190.00
2020,3,MQ,Envoy Air,AUS,Austin  TX: Austin - Bergstrom International,4.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,43.00,0.00,0.00,43.00,0.00,0.00
2020,3,NK,Spirit Air Lines,AUS,Austin  TX: Austin - Bergstrom International,338.00,25.00,9.15,0.44,8.53,0.27,6.61,18.00,0.00,1685.00,809.00,11.00,434.00,6.00,425.00
2020,3,YX,Republic Airline,AUS,Austin  TX: Austin - Bergstrom International,33.00,2.00,0.00,0.00,0.47,0.00,1.53,6.00,0.00,36.00,0.00,0.00,7.00,0.00,29.00
2020,3,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,68.00,5.00,2.51,0.00,1.04,0.00,1.45,8.00,1.00,590.00,335.00,0.00,35.00,0.00,220.00
2020,3,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,835.00,72.00,19.03,0.09,25.75,0.00,27.12,181.00,0.00,3383.00,976.00,6.00,946.00,0.00,1455.00
2020,3,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1988.00,100.00,50.16,1.26,22.35,0.00,26.24,282.00,2.00,3793.00,1993.00,102.00,695.00,0.00,1003.00
2012,12,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,204.00,26.00,8.80,0.00,8.40,0.00,8.80,0.00,0.00,987.00,249.00,0.00,221.00,0.00,517.00
2012,12,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,68.00,19.00,8.15,0.00,7.90,0.00,2.95,4.00,0.00,1094.00,497.00,0.00,355.00,0.00,242.00
2012,12,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,67.00,27.00,8.56,0.37,9.79,0.00,8.29,0.00,0.00,1161.00,287.00,16.00,499.00,0.00,359.00
2012,12,FL,AirTran Airways Corporation,AUS,Austin  TX: Austin - Bergstrom International,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2012,12,MQ,American Eagle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,62.00,23.00,3.73,5.04,10.58,0.00,3.66,1.00,0.00,1796.00,176.00,972.00,378.00,0.00,270.00
2012,12,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,370.00,98.00,30.92,0.98,16.20,0.00,49.90,4.00,0.00,5289.00,1864.00,46.00,573.00,0.00,2806.00
2012,12,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,258.00,49.00,24.73,2.16,12.41,0.04,9.65,1.00,0.00,2526.00,1310.00,81.00,625.00,1.00,509.00
2012,12,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,41.00,9.00,2.04,0.00,4.91,0.52,1.53,0.00,0.00,486.00,132.00,0.00,179.00,22.00,153.00
2012,12,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1511.00,324.00,129.00,3.16,40.33,2.19,149.31,7.00,0.00,14071.00,5589.00,111.00,1322.00,54.00,6995.00
2012,12,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,234.00,39.00,24.50,0.00,6.41,0.00,8.09,2.00,0.00,2147.00,1196.00,0.00,225.00,0.00,726.00
2013,1,9E,Pinnacle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,239.00,78.00,21.16,2.52,38.09,0.00,16.23,6.00,0.00,4325.00,1812.00,280.00,1198.00,0.00,1035.00
2013,1,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,621.00,167.00,72.27,5.01,36.37,0.00,53.34,12.00,1.00,7591.00,3319.00,409.00,1261.00,0.00,2602.00
2013,1,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,30.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,42.00,0.00,0.00
2013,1,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,212.00,48.00,20.23,1.00,18.47,0.00,8.30,0.00,0.00,2913.00,1404.00,107.00,623.00,0.00,779.00
2013,1,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,192.00,23.00,14.43,0.69,2.15,0.00,5.73,0.00,0.00,1641.00,1033.00,67.00,99.00,0.00,442.00
2013,1,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,45.00,7.00,2.74,0.00,2.91,0.00,1.34,2.00,0.00,393.00,167.00,0.00,113.00,0.00,113.00
2013,1,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,44.00,10.00,1.87,0.08,5.08,0.00,2.98,0.00,0.00,505.00,108.00,8.00,211.00,0.00,178.00
2013,1,FL,AirTran Airways Corporation,AUS,Austin  TX: Austin - Bergstrom International,13.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,62.00,0.00,0.00,62.00,0.00,0.00
2013,1,MQ,American Eagle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,62.00,30.00,6.80,3.23,15.95,0.00,4.02,1.00,0.00,1418.00,282.00,243.00,641.00,0.00,252.00
2013,1,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,423.00,105.00,40.71,2.25,30.43,0.00,31.61,4.00,1.00,5871.00,2521.00,124.00,915.00,0.00,2311.00
2013,1,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,173.00,32.00,12.59,0.34,10.29,0.00,8.77,0.00,0.00,1188.00,502.00,11.00,260.00,0.00,415.00
2013,1,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,46.00,9.00,0.42,0.00,5.43,0.00,3.14,0.00,0.00,365.00,13.00,0.00,177.00,0.00,175.00
2013,1,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1447.00,255.00,104.07,3.40,67.36,1.28,78.89,2.00,0.00,8556.00,3741.00,182.00,1854.00,31.00,2748.00
2013,1,YV,Mesa Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,198.00,39.00,12.12,2.48,12.26,0.73,11.41,0.00,0.00,1629.00,530.00,101.00,347.00,44.00,607.00
2013,2,9E,Pinnacle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,222.00,63.00,19.01,0.51,28.52,0.00,14.96,2.00,1.00,3511.00,1215.00,24.00,1086.00,0.00,1186.00
2013,2,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,560.00,125.00,43.75,11.20,24.60,0.00,45.45,15.00,0.00,5611.00,1730.00,606.00,823.00,0.00,2452.00
2013,2,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,28.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,61.00,45.00,0.00,16.00,0.00,0.00
2013,2,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,192.00,61.00,25.97,0.21,21.89,0.36,12.57,4.00,1.00,3082.00,1534.00,10.00,727.00,15.00,796.00
2013,2,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,172.00,32.00,14.23,0.00,9.85,0.00,7.93,1.00,0.00,1331.00,581.00,0.00,268.00,0.00,482.00
2013,2,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,29.00,2.00,1.88,0.00,0.12,0.00,0.00,0.00,0.00,98.00,90.00,0.00,8.00,0.00,0.00
2013,2,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,21.00,10.00,3.19,0.00,3.94,0.00,2.87,0.00,0.00,373.00,82.00,0.00,151.00,0.00,140.00
2013,2,FL,AirTran Airways Corporation,AUS,Austin  TX: Austin - Bergstrom International,12.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,16.00,0.00,0.00
2014,11,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,264.00,66.00,26.98,0.70,17.71,0.00,20.61,0.00,1.00,3701.00,1853.00,76.00,669.00,0.00,1103.00
2014,11,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,333.00,69.00,26.92,1.83,16.26,0.00,24.00,2.00,0.00,2745.00,1014.00,86.00,506.00,0.00,1139.00
2014,11,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,108.00,18.00,7.22,0.00,4.97,0.00,5.82,0.00,0.00,1152.00,563.00,0.00,208.00,0.00,381.00
2014,11,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,60.00,4.00,0.20,1.00,0.31,0.00,2.48,1.00,0.00,267.00,11.00,25.00,16.00,0.00,215.00
2014,11,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1424.00,281.00,89.28,3.06,52.49,0.00,136.17,4.00,3.00,11970.00,4089.00,222.00,1617.00,0.00,6042.00
2014,12,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,678.00,186.00,68.82,0.30,29.32,0.11,87.45,5.00,0.00,9118.00,3258.00,23.00,837.00,2.00,4998.00
2014,12,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,7.00,1.92,0.00,1.39,0.00,3.70,0.00,0.00,195.00,77.00,0.00,35.00,0.00,83.00
2014,12,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,200.00,35.00,16.51,0.00,5.13,0.91,12.46,1.00,0.00,1987.00,1064.00,0.00,142.00,80.00,701.00
2014,12,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,258.00,28.00,9.02,1.89,10.50,0.00,6.59,0.00,0.00,890.00,294.00,54.00,349.00,0.00,193.00
2014,12,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,59.00,12.00,4.87,0.06,5.11,0.00,1.96,0.00,1.00,458.00,153.00,4.00,190.00,0.00,111.00
2014,12,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,58.00,12.00,0.62,0.79,7.06,0.00,3.53,0.00,0.00,985.00,53.00,41.00,418.00,0.00,473.00
2014,12,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,296.00,99.00,38.17,0.54,25.75,0.00,34.54,4.00,1.00,4861.00,2263.00,37.00,771.00,0.00,1790.00
2014,12,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,293.00,80.00,36.78,0.02,16.05,0.00,27.15,3.00,2.00,4471.00,1872.00,4.00,540.00,0.00,2055.00
2014,12,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,104.00,14.00,6.16,0.00,6.75,0.00,1.08,0.00,0.00,508.00,262.00,0.00,202.00,0.00,44.00
2014,12,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,63.00,12.00,1.65,0.03,1.00,0.00,9.32,0.00,0.00,1085.00,229.00,3.00,18.00,0.00,835.00
2014,12,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1500.00,413.00,142.94,0.61,46.94,0.42,222.09,7.00,0.00,18179.00,5582.00,33.00,1421.00,17.00,11126.00
2015,1,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,652.00,146.00,53.38,5.68,33.10,0.20,53.64,14.00,0.00,8644.00,3527.00,448.00,1139.00,3.00,3527.00
2015,1,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,3.00,0.00,0.00,2.06,0.00,0.94,0.00,0.00,63.00,0.00,0.00,47.00,0.00,16.00
2015,1,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,189.00,39.00,11.88,0.00,16.27,0.00,10.85,4.00,1.00,2192.00,855.00,0.00,464.00,0.00,873.00
2015,1,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,260.00,28.00,12.11,2.88,3.88,0.00,9.13,1.00,0.00,1571.00,770.00,262.00,125.00,0.00,414.00
2015,1,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,56.00,11.00,2.12,0.00,3.81,0.00,5.07,0.00,0.00,701.00,288.00,0.00,147.00,0.00,266.00
2015,1,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,53.00,17.00,3.01,0.00,7.02,0.00,6.97,0.00,0.00,941.00,214.00,0.00,321.00,0.00,406.00
2015,1,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,258.00,94.00,37.15,3.29,29.92,0.41,23.23,3.00,0.00,6004.00,2644.00,318.00,1097.00,12.00,1933.00
2015,1,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,285.00,71.00,33.64,2.47,16.92,0.00,17.97,4.00,0.00,3738.00,1506.00,217.00,626.00,0.00,1389.00
2015,1,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,72.00,14.00,5.90,0.00,4.18,0.00,3.92,2.00,0.00,624.00,264.00,0.00,198.00,0.00,162.00
2015,1,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,57.00,15.00,3.56,0.33,2.19,0.00,8.92,0.00,0.00,1041.00,323.00,20.00,79.00,0.00,619.00
2015,1,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1459.00,322.00,111.66,4.12,65.39,1.47,139.36,6.00,0.00,14446.00,4904.00,330.00,1865.00,49.00,7298.00
2015,2,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,590.00,104.00,33.62,4.71,36.78,0.00,28.89,32.00,1.00,5706.00,1620.00,427.00,1611.00,0.00,2048.00
2015,2,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,28.00,7.00,5.88,0.00,0.83,0.00,0.29,0.00,0.00,725.00,668.00,0.00,45.00,0.00,12.00
2015,2,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,166.00,50.00,16.73,2.41,11.91,0.00,18.95,6.00,0.00,3835.00,1850.00,198.00,545.00,0.00,1242.00
2015,2,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,240.00,37.00,16.21,5.49,8.78,0.00,6.52,6.00,0.00,1958.00,652.00,532.00,475.00,0.00,299.00
2015,2,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,41.00,13.00,5.01,0.00,4.12,0.00,3.87,1.00,0.00,913.00,320.00,0.00,141.00,0.00,452.00
2015,2,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,44.00,20.00,2.21,1.00,11.00,0.00,5.78,0.00,0.00,1193.00,153.00,37.00,439.00,0.00,564.00
2015,2,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,242.00,67.00,22.97,4.94,15.56,0.00,23.52,1.00,1.00,4198.00,1697.00,509.00,570.00,0.00,1422.00
2015,2,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,282.00,70.00,36.67,4.59,12.66,0.00,16.07,0.00,0.00,3863.00,1809.00,270.00,377.00,0.00,1407.00
2015,2,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,67.00,15.00,7.28,0.07,4.30,0.00,3.35,0.00,0.00,867.00,313.00,20.00,164.00,0.00,370.00
2015,2,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,52.00,13.00,2.03,1.23,1.55,0.00,8.19,0.00,0.00,801.00,62.00,24.00,84.00,0.00,631.00
2015,2,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1311.00,289.00,110.34,4.63,50.40,0.00,123.63,32.00,1.00,13993.00,5471.00,229.00,1897.00,0.00,6396.00
2015,3,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,699.00,192.00,82.56,8.49,52.44,0.00,48.51,26.00,1.00,10300.00,4616.00,839.00,1935.00,0.00,2910.00
2015,3,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,10.00,3.00,0.00,4.89,0.00,2.11,0.00,0.00,511.00,296.00,0.00,142.00,0.00,73.00
2015,3,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,229.00,54.00,18.81,0.56,18.44,0.00,16.19,1.00,1.00,2906.00,953.00,48.00,879.00,0.00,1026.00
2015,3,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,312.00,59.00,28.01,2.21,15.05,0.00,13.73,0.00,2.00,3173.00,1208.00,463.00,749.00,0.00,753.00
2015,3,EV,ExpressJet Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,56.00,15.00,8.03,0.00,4.55,0.00,2.43,0.00,0.00,1028.00,470.00,0.00,238.00,0.00,320.00
2015,3,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,70.00,23.00,4.10,0.30,10.81,0.00,7.79,0.00,0.00,1795.00,312.00,21.00,603.00,0.00,859.00
2015,3,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,332.00,79.00,27.07,0.44,31.71,0.92,18.85,2.00,0.00,3325.00,1432.00,43.00,926.00,22.00,902.00
2015,3,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,340.00,83.00,43.06,1.43,12.01,0.00,26.50,0.00,0.00,4649.00,1996.00,140.00,549.00,0.00,1964.00
2015,3,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,82.00,18.00,4.82,0.89,7.15,0.00,5.14,0.00,0.00,1131.00,245.00,217.00,321.00,0.00,348.00
2015,3,VX,Virgin America,AUS,Austin  TX: Austin - Bergstrom International,59.00,9.00,0.24,0.46,1.46,0.00,6.85,0.00,0.00,359.00,12.00,14.00,32.00,0.00,301.00
2015,3,WN,Southwest Airlines Co.,AUS,Austin  TX: Austin - Bergstrom International,1541.00,324.00,126.41,5.10,64.15,3.41,124.94,18.00,8.00,14331.00,5370.00,501.00,1979.00,72.00,6409.00
2015,4,AA,American Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,704.00,141.00,46.29,15.77,30.22,0.00,48.72,11.00,1.00,9308.00,2606.00,1506.00,1449.00,0.00,3747.00
2015,4,AS,Alaska Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,30.00,11.00,2.35,0.00,6.10,0.00,2.55,0.00,0.00,273.00,55.00,0.00,152.00,0.00,66.00
2015,4,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,186.00,26.00,9.66,0.70,10.61,0.00,5.03,0.00,0.00,1696.00,863.00,16.00,456.00,0.00,361.00
2015,4,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,339.00,39.00,15.93,2.47,11.08,0.00,9.52,0.00,0.00,1801.00,747.00,107.00,394.00,0.00,553.00
2011,3,B6,JetBlue Airways,AUS,Austin  TX: Austin - Bergstrom International,232.00,50.00,16.56,0.07,18.08,0.00,15.30,1.00,1.00,2583.00,1123.00,16.00,571.00,0.00,873.00
2011,3,CO,Continental Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,293.00,77.00,35.57,1.75,23.24,1.53,14.90,0.00,0.00,3000.00,1504.00,90.00,756.00,38.00,612.00
2011,3,DL,Delta Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,205.00,35.00,13.03,0.49,9.78,0.00,11.71,1.00,0.00,1140.00,423.00,14.00,251.00,0.00,452.00
2011,3,EV,Atlantic Southeast Airlines,AUS,Austin  TX: Austin - Bergstrom International,26.00,5.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,331.00,316.00,0.00,15.00,0.00,0.00
2011,3,F9,Frontier Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,53.00,9.00,2.72,0.00,2.88,0.00,3.40,0.00,0.00,190.00,64.00,0.00,56.00,0.00,70.00
2011,3,MQ,American Eagle Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,31.00,8.00,4.31,0.00,1.54,0.00,2.15,0.00,0.00,390.00,242.00,0.00,39.00,0.00,109.00
2011,3,OO,SkyWest Airlines Inc.,AUS,Austin  TX: Austin - Bergstrom International,290.00,68.00,27.17,0.00,21.80,0.00,19.03,1.00,0.00,3414.00,1761.00,0.00,713.00,0.00,940.00
2011,3,UA,United Air Lines Inc.,AUS,Austin  TX: Austin - Bergstrom International,29.00,5.00,0.05,0.00,1.17,0.00,3.78,0.00,0.00,298.00,6.00,0.00,38.00,0.00,254.00
2011,3,US,US Airways Inc.,AUS,Austin  TX: Austin - Bergstrom International,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
